root_path,subfolder,image_name,predicted_text,prompt_used
/mnt/abka03/Projects/xl-vlms/data/train,cat,301575.jpg,"Cat, TV, screen, man, couch, Lifetime, table, books, white, black, brown, wood, fabric, glass, blue, gray, pattern, text.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,575.jpg,"Cat, shoe, grass, green, brown, leather, fur, laces, sunlight, shadows, stripes, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,28714.jpg,"Buildings,door,bicycle,window,graffiti,painting,cat,woman,hair,clothing,plants,vases,shapes,colors,patterns,texture,metal,glass,concrete,rain,street,pavement,yellow,red,blue,green,black,white,brown,orange,purple,vertical,horizontal,geometric,organic,smooth,rough,wet,dry.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,308739.jpg,"Cats,bench,pillow,floral,blue,green,white,gray,brown,plastic,fabric,wood,window,screen,outdoor,pattern,stripes,texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,513585.jpg,"Cat, motorcycle, seat, black, blue, metal, leather, rubber, spokes, springs, grass, fence, white, dark, striped, furry, shiny, textured, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,313360.jpg,"Cougar, vegetation, trees, leaves, grass, dirt, night, black, white, fur, claws, eyes, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,517696.jpg,"Cat, window, screen, white, gray, fur, mesh, horizontal, vertical, light, shadow, plastic, wood, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,482350.jpg,"Cat, bird, floor, tiles, speckled, gray, white, black, brown, fur, feathers, smooth, hard.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,17954.jpg,"Men, stairs, columns, statue, doorway, hat, overalls, shirt, pants, shoes, jacket, tie, fabric, stone, metal, concrete, shadows, vertical, horizontal, uniform, texture, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,108556.jpg,"Bench, wall, window, plant, tree, cat, shadow, concrete, metal, wood, beige, brown, black, green, white, vines, leaves, fence, sunlight, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,469046.jpg,"Cat, cage, metal, cushion, fur, yellow, brown, gray, stripes, pattern, shadows, light, reflective, soft, rough, furry, rectangular, vertical, horizontal.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,565797.jpg,"Cat, car, tire, wheel, chrome, red, black, fur, spokes, rubber, metal, glossy, textured, pattern, curved.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,81994.jpg,"Flowers, vase, water, countertop, granite, glass, stems, leaves, brown, orange, green, clear, smooth, speckled, vertical, organic.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,32868.jpg,"People,sofa,table,chair,mirror,artwork,lamp,plant,wood,fabric,plastic,metal,white,beige,blue,orange,pink,brown,gray,pattern,smooth,textured,glossy,matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,20481.jpg,"Laptop, CDs, desk, mouse, mug, wicker, wood, plastic, metal, text, pattern, light, shadow, white, black, silver, brown, gray.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,507939.jpg,"Sink, dishes, cups, plates, silverware, soap, sponge, spray bottle, faucet, water, stainless steel, ceramic, plastic, glass, patterned, cluttered, dirty, blue-toned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,448574.jpg,"Bed, pillows, blanket, nightstand, lamp, window, brick, radiator, wall, wood, fabric, yellow, brown, white, grid, vertical, horizontal, quilted, smooth, rough, patterned, rectangular, square, cylindrical.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,489550.jpg,"Tea, table, chairs, plates, food, cups, saucers, teapot, sugar bowl, creamer, napkins, silver, wood, fabric, brown, white, gold, patterned, round, oval, smooth, textured, reflective, soft, hard.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,98322.jpg,"Snow, mountains, sky, sun, skiers, skis, poles, jackets, pants, boots, children, family, footprints, clouds, blue, white, orange, black, gray, red, wood, plastic, fabric, texture, pattern, sunlight, shadows.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,59501.jpg,"Cat, collar, stripes, brown, tabby, fur, whiskers, eyes, beige, white, wood, blinds, ceramic, yellow, green, orange, gray, horizontal, soft, smooth, striped.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,145444.jpg,"Computer, monitor, keyboard, mousepad, mouse, desk, shelves, books, CDs, DVDs, speakers, mug, pen, paper, lamp, decorations, curtains, wall, plastic, metal, wood, fabric, patterned, striped, solid, glossy, matte, rounded, rectangular, cylindrical.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,272439.jpg,"Man, sandwich, pickles, plate, tray, beer, can, table, chairs, people, food, restaurant, wall, pictures, wood, glass, fabric, black, white, brown, green, yellow, beige, patterned, checkered, smooth, textured, shiny, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,510063.jpg,"Woman, man, kitchen, sink, stove, cabinets, refrigerator, microwave, television, table, chairs, sofa, cushions, curtains, window, door, fruit, magazine, gray, brown, white, black, silver, plastic, fabric, wood, metal, striped, smooth, textured, patterned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,548882.jpg,"Plate, omelet, toast, knife, fork, cup, saucer, coffee, sugar, salt, pepper, napkin, table, glass, menu, paper, metal, white, yellow, brown, red, silver, plastic, grid, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,358411.jpg,"Sandwich, fries, plate, newspaper, glass, water, salt, pepper, table, chairs, metal, wood, plastic, red, white, brown, gray, black, pattern, lines, grid, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,546854.jpg,"Oranges, juice, pitcher, glass, bowl, thyme, citrus, fruit, liquid, table, blue, orange, yellow, transparent, smooth, textured, pattern, natural, food, drink, kitchenware, tableware.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,186438.jpg,"Chicken, vegetables, broth, white, brown, green, purple, yellow, red, white, translucent, opaque, smooth, rough, irregular, patterned, glossy, matte, ceramic, plastic, food, bowl, spoon, water, glass, table.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,30836.jpg,"Laptop, desk, water bottle, glass, pen, pencil, papers, books, lamp, mouse, plastic, wood, fabric, white, blue, brown, green, black, patterned, cluttered, organized, smooth, textured.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,315411.jpg,"Man, bowl, fruit, spoons, table, plate, glasses, curtains, wood, paper, pattern, purple, red, white, brown, beige, glass, plastic, fabric, smooth, rough, shiny, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,446559.jpg,"People, table, chairs, water bottle, remote, curtains, sofa, pillows, wall, picture frame, wood, fabric, plastic, white, blue, orange, brown, gray, patterned, solid, blurred, dynamic.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,206922.jpg,"Cabinet,chair,ottoman,table,glass,dining,lamp,mirror,plant,carpet,wood,metal,ceramic,fabric,pattern,beige,blue,brown,gray,white,black,green,floral,geometric,rectangular,circular,curved,smooth,textured.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,188511.jpg,"Bathroom,sink,toilet,mirror,cabinet,countertop,faucet,wall,shelves,firstaidkit,lamp,window,tile,wood,ceramic,white,orange,brown,gray,pattern,rectangular,square,smooth,glossy,matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,194564.jpg,"Man, glasses, shirt, table, pizza, plates, crust, cheese, sauce, toppings, wood, white, brown, black, red, yellow, plastic, metal, pattern, texture, indoor, Christmas, television, counter, people, chair, wall, light.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,401411.jpg,"Chef, apron, white, black, chef's coat, black, blue, stainless steel, glass, green, red, orange, yellow, white, plastic, metal, food, ingredients, containers, cutting board, stove, oven, kitchen, countertop, table, people, hair, clothing, texture, pattern, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,352334.jpg,"Bathtub, faucet, candles, flowers, stool, tiles, wood, ceramic, beige, brown, white, glass, smooth, rough, rectangular, linear, vertical, horizontal.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,112673.jpg,"Table, chairs, plates, cups, saucers, bowls, teapot, pitcher, bread, fruit, cutlery, tablecloth, cabinets, window, curtains, tiles, wood, ceramic, glass, metal, fabric, floral, checkered, blue, yellow, green, white, brown, black, red, orange, purple, beige, patterned, smooth, rough, shiny, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,167995.jpg,"Wrap, soup, bowl, spoon, plate, food, tortilla, meat, radish, lettuce, sour cream, garnish, white, brown, beige, pink, green, ceramic, paper, metal, woven, smooth, textured, patterned, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,202782.jpg,"Oranges, glasses, soda, juice, box, table, people, shirt, shorts, chair, bag, can, water, wood, glass, plastic, fabric, pattern, light, floor, wall, door, cabinet.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,292927.jpg,"Kitchen, cabinets, countertops, sink, faucet, dishwasher, stove, microwave, bags, boxes, lamp, table, chairs, window, door, floor, walls, tile, wood, plastic, metal, glass, fabric, pattern, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,514064.jpg,"cakes, strawberries, chocolate, frosting, sprinkles, flowers, foil, table, glass, water, crumbs, brown, white, red, pink, beige, textured, smooth, circular, oval, patterned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,112732.jpg,"Teddy bears, cup, Starbucks, pink, brown, white, fabric, plastic, logo, text, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cup,393251.jpg,"Man, boy, cake, candles, glasses, wine, plates, napkins, tablecloth, table, chairs, restaurant, people, food, white, blue, red, brown, gray, yellow, plastic, glass, fabric, wood, patterned, smooth, textured, round, rectangular, cylindrical, striped, polka-dotted.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,576030.jpg,"Kitchen,cabinets,countertops,sink,faucet,stove,oven,microwave,appliances,backsplash,tiles,ceiling,fan,light,walls,door,rug,floor,wood,ceramic,metal,plastic,pattern,beige,brown,white,black,green,pink,gray,texture,smooth,glossy,matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,345139.jpg,"Man, hat, Guinness, beer, glasses, table, red, yellow, metal, plastic, wood, liquid, foam, checkered, striped, smooth, textured, shiny, matte, outdoor, playground, slide.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,367142.jpg,"Woman,kitchen,cabinets,sink,dishwasher,oven,countertop,windows,curtains,appliances,tiles,wood,plastic,metal,white,brown,black,gray,patterned,floral,geometric,smooth,rough,glossy,matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,54294.jpg,"Woman,kitchen,countertop,cake,knife,wooden,chair,stove,refrigerator,cabinets,window,blinds,Coca-Cola,white,brown,purple,blue,wood,metal,plastic,ceramic,pattern,texture,light,shadow,horizontal,vertical,round,rectangular,square.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,36908.jpg,"Woman,knife,sandwich,plate,kitchen,sink,faucet,tiles,countertop,cabinet,sweater,dress,hair,eyes,mouth,texture,pattern,black,white,smooth,rough,plastic,ceramic,fabric.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,318509.jpg,"Uniform, hat, glasses, table, plates, plastic, water, phone, glasses, wood, fabric, gray, white, brown, camouflage, pattern, stripes, logo, box, wall, floor, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,50230.jpg,"Cake, cuttingboard, knife, vegetables, green, red, white, brown, fondant, plastic, pattern, food.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,280607.jpg,"Pizza, knife, hands, baking sheet, parchment paper, cheese, tomato, crust, brown, white, metal, plastic, grid, crumbs, bowl, countertop.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,90151.jpg,"Pizza, pepperoni, cheese, crust, metal, knife, wooden, round, slices, texture, red, white, brown, gray, pattern, shiny, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,134688.jpg,"Teddybear, pie, plate, fork, knife, cup, table, wood, white, brown, cream, fabric, plastic, metal, patterned, smooth, fuzzy, glossy, striped.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,265227.jpg,"Waffles, plate, hand, fork, egg, bacon, cup, saucer, spoon, knife, sugar, napkin, table, tiles, metal, ceramic, brown, white, yellow, red, silver, grid, checkered.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,54803.jpg,"People, table, food, drinks, plates, glasses, bottles, water, chips, white, black, yellow, green, blue, brown, silver, plastic, metal, fabric, wood, pattern, texture, night, water, lights.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,64005.jpg,"Pizza, salad, bowl, plate, cutlery, wooden, paper, red, green, white, brown, orange, glass, can, liquid, food, texture, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,548882.jpg,"Plate, omelet, toast, knife, fork, cup, saucer, coffee, sugar, salt, pepper, napkin, table, glass, menu, paper, metal, white, yellow, brown, red, silver, plastic, grid, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,288313.jpg,"Plate, food, cutlery, bowl, cup, saucer, napkin, table, wicker, white, yellow, brown, green, red, silver, ceramic, glass, patterned, woven, smooth, textured.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,395831.jpg,"Donuts, box, paper, brown, pink, plastic, glass, liquid, food, crumbs, texture, pattern, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,177193.jpg,"Pizza, wine, glasses, plates, bottles, table, napkins, silverware, lamp, wall, wood, ceramic, glass, fabric, pattern, shadows, warm, dark.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,35367.jpg,"Table, cakes, pastries, plates, glasses, napkins, tablecloth, window, curtains, wall, wood, tile, balloon, plastic, white, pink, brown, beige, silver, glass, fabric, checkered, rectangular, round, smooth, textured, patterned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,416258.jpg,"People, tables, chairs, food, drinks, glasses, plates, napkins, tablecloth, building, awning, lights, boats, water, sky, trees, hats, shirts, shorts, tank tops, concrete, metal, glass, fabric, white, blue, black, brown, red, gray, green, yellow, pink, striped, patterned, smooth, rough, shiny, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,209480.jpg,"Broccoli, cauliflower, plate, blue, white, ceramic, patterned, food, vegetable, red, pepper, table, floral, glass, water, knife, metal, plastic, texture, smooth, rough.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,112673.jpg,"Table, chairs, plates, cups, saucers, bowls, teapot, pitcher, bread, fruit, cutlery, tablecloth, cabinets, window, curtains, tiles, wood, ceramic, glass, metal, fabric, floral, checkered, blue, yellow, green, white, brown, black, red, orange, purple, beige, patterned, smooth, rough, shiny, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,456223.jpg,"Door, wood, hole, bullet, metal, scissors, hand, kitchen, car, bumper, plastic, black, silver, white, brown, texture, pattern, sharp, smooth, rough.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,466456.jpg,"Bride, groom, wedding dress, suit, cake, flowers, tiara, white, black, purple, lace, satin, velvet, plastic, bokeh, lights, people, table, background, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,255522.jpg,"People,table,chairs,glasses,bottles,food,cloth,wood,leaves,lights,pattern,red,blue,black,brown,white,texture,smooth,rough,warm,dim,indoor.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,227869.jpg,"Man, woman, cake, knife, table, tablecloth, flowers, logo, suit, tie, dress, glasses, painting, frame, pedestal, wood, fabric, white, blue, pink, purple, gold, brown, striped, smooth, textured, floral, rectangular, oval, patterned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,128581.jpg,"Table, chairs, people, computer, monitor, projector, screen, flag, curtains, windows, wall, wood, glass, plastic, paper, fabric, metal, white, black, brown, blue, red, yellow, orange, gray, striped, rectangular, cylindrical, smooth, textured, patterned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,250952.jpg,"Plate, food, bread, jam, knife, fork, spoon, table, wood, blue, white, brown, metal, plastic, crumbs, texture, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,67631.jpg,"Couple, wedding cake, knife, plates, glasses, flowers, candles, table, room, wall, curtains, suit, dress, flowers, lace, frosting, satin, wood, fabric, pattern, texture, black, white, grayscale.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,207424.jpg,"Sandwich, bacon, cheese, bread, pickles, fork, paper, white, brown, yellow, grilled, crispy, soft, layered, stripes, checkered.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,knife,393251.jpg,"Man, boy, cake, candles, glasses, wine, plates, napkins, tablecloth, table, chairs, restaurant, people, food, white, blue, red, brown, gray, yellow, plastic, glass, fabric, wood, patterned, smooth, textured, round, rectangular, cylindrical, striped, polka-dotted.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,doughnut,302399.jpg,"Donuts, bowl, wood, sugar, brown, golden, circular, grainy, smooth, matte, light, dark, horizontal, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,doughnut,553402.jpg,"Donut, hands, shirt, white, blue, brown, yellow, orange, red, green, white frosting, sprinkles, plastic, fabric, patterned, smooth, textured.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
